 

stn    time           rre150d0
LSN    20180511            0.0
LSN    20180512           11.5
LSN    20180513            8.2
LSN    20180514           14.3
LSN    20180515            6.3
LSN    20180516            4.7
LSN    20180517            0.0
LSN    20180518            0.0
LSN    20180519            0.3
LSN    20180520            0.0
LSN    20180521            0.0
LSN    20180522            8.7
LSN    20180523            1.5
LSN    20180524            0.0
LSN    20180525            0.0
LSN    20180526            0.4
LSN    20180527            2.2
LSN    20180528            6.6
LSN    20180529            5.9
LSN    20180530            0.0
LSN    20180531            8.6
LSN    20180601            0.0
LSN    20180602            0.0
LSN    20180603            0.2
LSN    20180604           19.4
LSN    20180605           20.4
LSN    20180606            4.0
LSN    20180607            2.5
LSN    20180608            9.8
LSN    20180609            0.0
LSN    20180610            0.1
LSN    20180611           78.6
LSN    20180612           13.7
LSN    20180613            0.1
LSN    20180614            0.0
LSN    20180615            0.0
LSN    20180616            0.0
LSN    20180617            0.0
LSN    20180618            0.0
LSN    20180619            0.0
LSN    20180620            0.0
LSN    20180621            0.0
LSN    20180622            0.0
LSN    20180623            0.0
LSN    20180624            0.0
LSN    20180625            0.0
LSN    20180626            0.0
LSN    20180627            0.0
LSN    20180628            0.0
LSN    20180629            0.0
LSN    20180630            0.0
LSN    20180701            0.0
LSN    20180702            7.6
LSN    20180703            0.5
LSN    20180704           13.5
LSN    20180705            2.8
LSN    20180706            5.1
LSN    20180707            0.0
LSN    20180708            0.0
LSN    20180709            0.0
LSN    20180710            0.0
LSN    20180711            0.0
LSN    20180712            0.0
LSN    20180713            0.0
LSN    20180714           15.7
LSN    20180715           20.6
LSN    20180716            2.5
LSN    20180717            0.9
LSN    20180718            0.0
LSN    20180719            0.0
LSN    20180720           13.5
LSN    20180721            0.1
LSN    20180722            0.0
LSN    20180723            0.0
LSN    20180724            0.0
LSN    20180725            0.0
LSN    20180726            0.0
LSN    20180727            3.1
LSN    20180728           10.5
LSN    20180729            0.0
LSN    20180730            0.0
LSN    20180731            0.0
LSN    20180801            1.0
LSN    20180802            0.0
LSN    20180803            0.0
LSN    20180804            0.0
LSN    20180805            0.0
LSN    20180806            0.6
LSN    20180807            0.0
LSN    20180808            0.5
LSN    20180809            2.2
LSN    20180810            0.0
LSN    20180811            0.0
LSN    20180812            0.2
LSN    20180813            4.8
LSN    20180814            0.4
LSN    20180815            0.0
LSN    20180816            0.0
LSN    20180817            0.0
LSN    20180818            0.0
LSN    20180819            0.0
LSN    20180820            0.0
LSN    20180821            0.0
LSN    20180822            0.0
LSN    20180823            1.3
LSN    20180824            0.0
LSN    20180825            2.8
LSN    20180826            0.0
LSN    20180827            0.0
LSN    20180828            0.0
LSN    20180829            6.4
LSN    20180830            0.0
LSN    20180831            0.2
LSN    20180901            0.0
LSN    20180902            0.0
LSN    20180903            0.0
LSN    20180904            0.0
LSN    20180905            0.0
LSN    20180906            3.0
LSN    20180907            0.0
LSN    20180908            0.0
LSN    20180909            0.0
LSN    20180910            0.0
LSN    20180911            0.0
LSN    20180912            0.0
LSN    20180913           11.9
LSN    20180914            0.0
LSN    20180915            0.0
LSN    20180916            0.0
LSN    20180917            0.0
LSN    20180918            0.0
LSN    20180919            0.0
LSN    20180920            0.0
LSN    20180921            0.0
LSN    20180922            0.0
LSN    20180923            9.2
LSN    20180924            0.0
LSN    20180925            0.0
LSN    20180926            0.0
LSN    20180927            0.0
LSN    20180928            0.0
LSN    20180929            0.0
LSN    20180930            6.7
LSN    20181001            4.7
LSN    20181002            0.0
LSN    20181003            0.0
LSN    20181004            0.0
LSN    20181005            0.0
LSN    20181006            0.0
LSN    20181007            0.0
LSN    20181008            0.0
LSN    20181009            0.0
LSN    20181010            0.0
LSN    20181011            0.0
LSN    20181012            0.0
LSN    20181013            0.0
LSN    20181014            0.0
LSN    20181015            0.0
LSN    20181016            0.0
LSN    20181017            0.0
LSN    20181018            0.0
LSN    20181019            0.0
LSN    20181020            0.0
LSN    20181021            0.0
LSN    20181022            0.0
LSN    20181023            0.0
LSN    20181024            0.0
LSN    20181025            0.0
LSN    20181026            3.4
LSN    20181027           13.5
LSN    20181028            2.0
LSN    20181029            3.3
LSN    20181030            0.3
LSN    20181031            0.0
LSN    20181101            2.2
LSN    20181102            0.0
LSN    20181103            0.0
LSN    20181104            0.0
LSN    20181105            0.0
LSN    20181106            0.0
LSN    20181107           15.0
LSN    20181108            0.5
LSN    20181109            0.0
LSN    20181110            5.9
LSN    20181111            5.1
LSN    20181112            0.0
LSN    20181113            8.4
LSN    20181114            0.0
LSN    20181115            0.0
LSN    20181116            0.0
LSN    20181117            0.0
LSN    20181118            0.0
LSN    20181119            0.6
LSN    20181120            0.0
LSN    20181121            0.0
LSN    20181122            0.0
LSN    20181123           14.7
LSN    20181124            0.0
LSN    20181125            0.1
LSN    20181126            3.4
LSN    20181127            0.3
LSN    20181128            0.0
LSN    20181129            0.0
LSN    20181130            1.2
LSN    20181201            0.9
LSN    20181202           33.5
LSN    20181203           10.5
LSN    20181204            6.0
LSN    20181205            2.4
LSN    20181206            5.5
LSN    20181207            1.7
LSN    20181208            1.1
LSN    20181209           15.9
LSN    20181210            5.9
LSN    20181211            0.0
LSN    20181212            0.0
LSN    20181213            0.0
LSN    20181214            0.0
LSN    20181215            6.4
LSN    20181216            1.6
LSN    20181217            0.7
LSN    20181218            0.0
LSN    20181219           12.5
LSN    20181220            0.0
LSN    20181221           31.5
LSN    20181222            9.1
LSN    20181223           17.1
LSN    20181224            0.3
LSN    20181225            0.0
LSN    20181226            0.0
LSN    20181227            0.0
LSN    20181228            0.0
LSN    20181229            0.0
LSN    20181230            0.0
LSN    20181231            0.0
LSN    20190101            0.0
LSN    20190102            0.0
LSN    20190103            0.0
LSN    20190104            0.0
LSN    20190105            0.0
LSN    20190106            0.0
LSN    20190107            0.0
